Time;Vazao01
26/01/2019;223.58
27/01/2019;232.46
28/01/2019;197.34
29/01/2019;202.46
30/01/2019;243.79
31/01/2019;198.79
01/02/2019;219.67
02/02/2019;264.14
03/02/2019;211.21
04/02/2019;168.89
05/02/2019;190.01
06/02/2019;207.09
07/02/2019;211.99
08/02/2019;211.91
09/02/2019;265.74
10/02/2019;197.56
11/02/2019;222.1
12/02/2019;211.01
13/02/2019;208.19
14/02/2019;208.99
15/02/2019;201.5
16/02/2019;235.82
17/02/2019;223.9
18/02/2019;181.94
19/02/2019;234.81
20/02/2019;236.77
21/02/2019;212.48
22/02/2019;210.74
23/02/2019;261.53
24/02/2019;242.7
25/02/2019;215.37
26/02/2019;220.81
27/02/2019;199.8
28/02/2019;214.49
01/03/2019;233.63
02/03/2019;243.67
03/03/2019;224.74
04/03/2019;181.47
05/03/2019;270.48
06/03/2019;191.49
07/03/2019;225.18
08/03/2019;231.3
09/03/2019;255.18
10/03/2019;245.45
11/03/2019;203.18
12/03/2019;226.5
13/03/2019;217.94
14/03/2019;220.53
15/03/2019;215.73
16/03/2019;269.99
17/03/2019;224.12
18/03/2019;199.47
19/03/2019;223.34
20/03/2019;226.51
21/03/2019;200.78
22/03/2019;217.59
23/03/2019;264.27
24/03/2019;245.37
25/03/2019;203.95
26/03/2019;231.48
27/03/2019;212.97
28/03/2019;200.94
29/03/2019;218.47
30/03/2019;252.28
31/03/2019;253.08
01/04/2019;198.08
02/04/2019;213.46
03/04/2019;217.01
04/04/2019;215.24
05/04/2019;248.17
06/04/2019;266.1
07/04/2019;224.21
08/04/2019;207.1
09/04/2019;187.65
10/04/2019;207.62
11/04/2019;236.4
12/04/2019;221.29
13/04/2019;259.32
14/04/2019;252.69
15/04/2019;177.13
16/04/2019;219.37
17/04/2019;220.49
18/04/2019;230.97
19/04/2019;265.77
20/04/2019;235.31
21/04/2019;211.14
22/04/2019;180.58
23/04/2019;222.27
24/04/2019;199.69
25/04/2019;229.35
26/04/2019;241.8
27/04/2019;250.78
28/04/2019;265.17
29/04/2019;201.55
30/04/2019;224.08
01/05/2019;220.71
02/05/2019;246.73
03/05/2019;239.04
04/05/2019;265.54
05/05/2019;271.96
06/05/2019;187.14
07/05/2019;238.37
08/05/2019;213.51
09/05/2019;216.88
10/05/2019;229.96
11/05/2019;277.17
12/05/2019;199.02
13/05/2019;192.15
14/05/2019;214.35
15/05/2019;213.77
16/05/2019;224.11
17/05/2019;210.43
18/05/2019;247.87
19/05/2019;257.75
20/05/2019;194.35
21/05/2019;229.58
22/05/2019;228.52
23/05/2019;219.95
24/05/2019;217.42
25/05/2019;226.86
26/05/2019;260.79
27/05/2019;218.27
28/05/2019;211.72
29/05/2019;202.8
30/05/2019;164.96
31/05/2019;226.08
01/06/2019;170.3
02/06/2019;263.08
03/06/2019;196.48
04/06/2019;222.34
05/06/2019;232.18
06/06/2019;223.64
07/06/2019;220.46
08/06/2019;215.88
09/06/2019;265.93
10/06/2019;176.29
11/06/2019;218.08
12/06/2019;205.35
13/06/2019;216.5
14/06/2019;218.03
15/06/2019;261.81
16/06/2019;235.42
17/06/2019;208.25
18/06/2019;186.96
19/06/2019;223.91
20/06/2019;189.48
21/06/2019;207.67
22/06/2019;235.65
23/06/2019;210.16
24/06/2019;166.45
25/06/2019;198.47
26/06/2019;175.25
27/06/2019;224.68
28/06/2019;200.06
29/06/2019;224.95
30/06/2019;227.76
01/07/2019;193.89
02/07/2019;185.12
03/07/2019;199.82
04/07/2019;189.95
05/07/2019;190.42
06/07/2019;212.64
07/07/2019;190.91
08/07/2019;176.16
09/07/2019;202.8
10/07/2019;202.9
11/07/2019;192.79
12/07/2019;203.5
13/07/2019;215.43
14/07/2019;260.49
15/07/2019;159.06
16/07/2019;177.69
17/07/2019;202.7
18/07/2019;176.26
19/07/2019;191.6
20/07/2019;251.38
21/07/2019;217.6
22/07/2019;171.5
23/07/2019;197.62
24/07/2019;196.71
25/07/2019;198.21
26/07/2019;199.6
27/07/2019;216.73
28/07/2019;234.02
29/07/2019;195.77
30/07/2019;156.11
31/07/2019;191.81
01/08/2019;217.79
02/08/2019;216.73
03/08/2019;209.52
04/08/2019;198.02
05/08/2019;188.88
06/08/2019;206.47
07/08/2019;196.74
08/08/2019;235.36
09/08/2019;195.15
10/08/2019;251.04
11/08/2019;239.73
12/08/2019;164.88
13/08/2019;213.82
14/08/2019;179.79
15/08/2019;201.57
16/08/2019;211.35
17/08/2019;250.24
18/08/2019;227.47
19/08/2019;179.45
20/08/2019;189.64
21/08/2019;195.58
22/08/2019;193.93
23/08/2019;205.44
24/08/2019;225.88
25/08/2019;210.32
26/08/2019;200.95
27/08/2019;207.84
28/08/2019;205.35
29/08/2019;212.64
30/08/2019;216.14
31/08/2019;239.24
01/09/2019;232.28
02/09/2019;178.25
03/09/2019;185.91
04/09/2019;200.43
05/09/2019;184.91
06/09/2019;197.66
07/09/2019;251.85
08/09/2019;253.38
09/09/2019;185.62
10/09/2019;217.4
11/09/2019;204.18
12/09/2019;233.18
13/09/2019;227.96
14/09/2019;243.66
15/09/2019;232.4
16/09/2019;210.22
17/09/2019;219.91
18/09/2019;218.99
19/09/2019;205.11
20/09/2019;181.38
21/09/2019;211.93
22/09/2019;229.35
23/09/2019;201.15
24/09/2019;204.98
25/09/2019;209.72
26/09/2019;197.64
27/09/2019;219.55
28/09/2019;262.32
29/09/2019;208
30/09/2019;199.02
01/10/2019;206.95
02/10/2019;227.69
03/10/2019;228.83
04/10/2019;206.37
05/10/2019;216.81
06/10/2019;246.3
07/10/2019;178.61
08/10/2019;198.25
09/10/2019;207.57
10/10/2019;221.66
11/10/2019;195.28
12/10/2019;269.25
13/10/2019;255.24
14/10/2019;187.6
15/10/2019;196.15
16/10/2019;182.31
17/10/2019;230.93
18/10/2019;227.08
19/10/2019;275.93
20/10/2019;213.09
21/10/2019;163.39
22/10/2019;204.34
23/10/2019;218.46
24/10/2019;218.34
25/10/2019;230.45
26/10/2019;229.39
27/10/2019;270.83
28/10/2019;183.17
29/10/2019;218.01
30/10/2019;227.38
31/10/2019;224.52
01/11/2019;219.48
02/11/2019;257.78
03/11/2019;219.94
04/11/2019;218.15
05/11/2019;211.76
06/11/2019;214.41
07/11/2019;206.44
08/11/2019;217.81
09/11/2019;249.19
10/11/2019;215.45
11/11/2019;186.26
12/11/2019;211.86
13/11/2019;220.02
14/11/2019;202.64
15/11/2019;260.86
16/11/2019;232.53
17/11/2019;215.81
18/11/2019;183.68
19/11/2019;220.22
20/11/2019;225.96
21/11/2019;214.16
22/11/2019;214.15
23/11/2019;246.74
24/11/2019;238.07
25/11/2019;181.74
26/11/2019;212.9
27/11/2019;202.92
28/11/2019;204.3
29/11/2019;219.94
30/11/2019;243.97
01/12/2019;249.29
02/12/2019;150.31
03/12/2019;224.33
04/12/2019;190.3
05/12/2019;228.02
06/12/2019;204.11
07/12/2019;265.34
08/12/2019;240.07
09/12/2019;186.5
10/12/2019;203.07
11/12/2019;205.15
12/12/2019;224.3
13/12/2019;221.93
14/12/2019;248.12
15/12/2019;220.41
16/12/2019;187.09
17/12/2019;210.4
18/12/2019;181.75
19/12/2019;190.85
20/12/2019;224.1
21/12/2019;276.71
22/12/2019;236.76
23/12/2019;187.13
24/12/2019;221.3
25/12/2019;260.54
26/12/2019;186.18
27/12/2019;227.66
28/12/2019;264.96
29/12/2019;209.38
30/12/2019;183.77
31/12/2019;207.73
01/01/2020;233.05
02/01/2020;187.29
03/01/2020;204.17
04/01/2020;239.73
05/01/2020;217.36
06/01/2020;174.75
07/01/2020;224.25
08/01/2020;209.2
09/01/2020;235.55
10/01/2020;225.45
11/01/2020;234.11
12/01/2020;246.12
13/01/2020;169.91
14/01/2020;201
15/01/2020;244.05
16/01/2020;223.78
17/01/2020;212.65
18/01/2020;234.88
19/01/2020;206.97
20/01/2020;183.29
21/01/2020;209.62
22/01/2020;220.09
23/01/2020;203.9
24/01/2020;211.65
25/01/2020;270.46
26/01/2020;259.93
27/01/2020;193.96
28/01/2020;223.89
29/01/2020;235.14
30/01/2020;240.33
31/01/2020;237.98
01/02/2020;261.78
02/02/2020;223.91
03/02/2020;191.85
04/02/2020;190.25
05/02/2020;239.59
06/02/2020;218.69
07/02/2020;220.19
08/02/2020;262.26
09/02/2020;254.43
10/02/2020;214.17
11/02/2020;225.69
12/02/2020;215.5
13/02/2020;207.32
14/02/2020;208.53
15/02/2020;264.68
16/02/2020;241.46
17/02/2020;197.65
18/02/2020;240.58
19/02/2020;247.72
20/02/2020;229.9
21/02/2020;238.24
22/02/2020;271.16
23/02/2020;205.88
24/02/2020;197.26
25/02/2020;258.57
26/02/2020;195.68
27/02/2020;217.51
28/02/2020;231.04
29/02/2020;254.98
01/03/2020;260.14
02/03/2020;184.21
03/03/2020;225.6
04/03/2020;197.68
05/03/2020;229.99
06/03/2020;239.82
07/03/2020;259.73
08/03/2020;268.77
09/03/2020;200.82
10/03/2020;235.64
11/03/2020;241.02
12/03/2020;238.61
13/03/2020;248.93
14/03/2020;259.18
15/03/2020;251.55
16/03/2020;258.66
17/03/2020;237.32
18/03/2020;257.59
19/03/2020;270.71
20/03/2020;268.52
21/03/2020;270.31
22/03/2020;240.38
23/03/2020;262.32
24/03/2020;225.89
25/03/2020;220.01
26/03/2020;265.86
27/03/2020;241.27
28/03/2020;276.34
29/03/2020;265.22
30/03/2020;225.64
31/03/2020;260.88
01/04/2020;224.4
02/04/2020;224.4
03/04/2020;251.94
04/04/2020;229.95
05/04/2020;243.75
06/04/2020;248.21
07/04/2020;208.39
08/04/2020;230.35
09/04/2020;256.83
10/04/2020;256.24
11/04/2020;253.94
12/04/2020;230.16
13/04/2020;160.54
14/04/2020;234.06
15/04/2020;251.36
16/04/2020;258.51
17/04/2020;264.75
18/04/2020;258.7
19/04/2020;243.32
20/04/2020;199.01
21/04/2020;260.67
22/04/2020;247.65
23/04/2020;220.96
24/04/2020;200.43
25/04/2020;246.3
26/04/2020;263.78
27/04/2020;251.39
28/04/2020;242.11
29/04/2020;173.73
30/04/2020;228.83
01/05/2020;249.85
02/05/2020;241.26
03/05/2020;249.1
04/05/2020;192.79
05/05/2020;217.88
06/05/2020;207.6
07/05/2020;90.43
08/05/2020;264.09
09/05/2020;239.31
10/05/2020;249.26
11/05/2020;211.79
12/05/2020;263.58
13/05/2020;208.13
14/05/2020;206
15/05/2020;230.28
16/05/2020;116
17/05/2020;219.36
18/05/2020;226.21
19/05/2020;205.87
20/05/2020;170.72
21/05/2020;203.2
22/05/2020;237.97
23/05/2020;221.47
24/05/2020;188.43
25/05/2020;117.69
26/05/2020;209.48
27/05/2020;239.03
28/05/2020;185.95
29/05/2020;207.69
30/05/2020;113.08
31/05/2020;228.34
01/06/2020;236.71
02/06/2020;211.18
03/06/2020;204.41
04/06/2020;178.8
05/06/2020;199.8
06/06/2020;246.58
07/06/2020;246.82
08/06/2020;192.01
09/06/2020;23.67
10/06/2020;301.86
11/06/2020;266.33
12/06/2020;227.28
13/06/2020;193.67
14/06/2020;46.38
15/06/2020;278.13
16/06/2020;229.99
17/06/2020;227.68
18/06/2020;160.36
19/06/2020;22.85
20/06/2020;283.88
21/06/2020;249.69
22/06/2020;263.77
23/06/2020;168.68
24/06/2020;45.14
25/06/2020;271.57
26/06/2020;263.96
27/06/2020;221.67
28/06/2020;174.98
29/06/2020;45.83
30/06/2020;261.87
01/07/2020;249.53
02/07/2020;215.49
03/07/2020;140.01
04/07/2020;99.88
05/07/2020;271.72
06/07/2020;266.29
07/07/2020;222.44
08/07/2020;170.69
09/07/2020;59.49
10/07/2020;271.55
11/07/2020;269.83
12/07/2020;227.29
13/07/2020;184.28
14/07/2020;56.94
15/07/2020;286.7
16/07/2020;253.22
17/07/2020;229.03
18/07/2020;212.23
19/07/2020;46.15
20/07/2020;286.95
21/07/2020;270.37
22/07/2020;214.2
23/07/2020;194.36
24/07/2020;55.47
25/07/2020;261.99
26/07/2020;249.18
27/07/2020;225.9
28/07/2020;208.07
29/07/2020;58.78
30/07/2020;252.4
31/07/2020;210.99
01/08/2020;248.47
02/08/2020;189.14
03/08/2020;57.36
04/08/2020;268.46
05/08/2020;256.08
06/08/2020;239.69
07/08/2020;155.37
08/08/2020;65.55
09/08/2020;258.96
10/08/2020;249.55
11/08/2020;280.69
12/08/2020;147.13
13/08/2020;88.97
14/08/2020;238.29
15/08/2020;260.62
16/08/2020;238.31
17/08/2020;142.65
18/08/2020;69.99
19/08/2020;250.58
20/08/2020;130.55
21/08/2020;89.55
22/08/2020;273.23
23/08/2020;216.37
24/08/2020;69.36
25/08/2020;277.72
26/08/2020;202.61
27/08/2020;68.17
28/08/2020;278.15
29/08/2020;203.42
30/08/2020;69.15
31/08/2020;268.04
01/09/2020;176.86
02/09/2020;57.29
03/09/2020;271.73
04/09/2020;212.93
05/09/2020;68.23
06/09/2020;272.55
07/09/2020;190.33
08/09/2020;70.9
09/09/2020;268.66
10/09/2020;177.12
11/09/2020;70.08
12/09/2020;291.87
13/09/2020;185.11
14/09/2020;59.12
15/09/2020;279.96
16/09/2020;214.05
17/09/2020;166.98
18/09/2020;102.14
19/09/2020;210.27
20/09/2020;238.81
21/09/2020;176.58
22/09/2020;165.2
23/09/2020;80.35
24/09/2020;265.2
25/09/2020;200
26/09/2020;53.76
27/09/2020;283
28/09/2020;249.49
29/09/2020;166.1
30/09/2020;216.38
01/10/2020;189.4
02/10/2020;79.73
03/10/2020;280.82
04/10/2020;209.26
05/10/2020;161.26
06/10/2020;256.5
07/10/2020;165.27
08/10/2020;104.3
09/10/2020;235.29
10/10/2020;165.89
11/10/2020;69.57
12/10/2020;275.64
13/10/2020;177.14
14/10/2020;81.28
15/10/2020;273.5
16/10/2020;156.86
17/10/2020;82.9
18/10/2020;272.09
19/10/2020;150.51
20/10/2020;82.07
21/10/2020;244.42
22/10/2020;194.93
23/10/2020;78.7
24/10/2020;284.6
25/10/2020;156.39
26/10/2020;82.66
27/10/2020;258.86
28/10/2020;171.11
29/10/2020;67.95
30/10/2020;221.91
31/10/2020;180.55
01/11/2020;81.57
02/11/2020;267.92
03/11/2020;142.58
04/11/2020;80.31
05/11/2020;281.86
06/11/2020;179.42
07/11/2020;80.76
08/11/2020;257.42
09/11/2020;164.32
10/11/2020;72.05
11/11/2020;280.5
12/11/2020;154.38
13/11/2020;78.7
14/11/2020;219.12
15/11/2020;186.26
16/11/2020;110.2
17/11/2020;271.07
18/11/2020;164.73
19/11/2020;45.74
20/11/2020;279.6
21/11/2020;205.57
22/11/2020;81.03
23/11/2020;264.23
24/11/2020;163.97
25/11/2020;82.4
26/11/2020;292.77
27/11/2020;166.81
28/11/2020;146.5
29/11/2020;265.95
30/11/2020;170.85
01/12/2020;149.13
02/12/2020;209.53
03/12/2020;187.4
04/12/2020;67.37
05/12/2020;284.39
06/12/2020;129.82
07/12/2020;81.91
08/12/2020;271.02
09/12/2020;176.22
10/12/2020;102.11
11/12/2020;290.29
12/12/2020;202.01
13/12/2020;57.15
14/12/2020;279.62
15/12/2020;179.07
16/12/2020;82.44
17/12/2020;283.87
18/12/2020;165.51
19/12/2020;67.75
20/12/2020;291.78
21/12/2020;174.91
22/12/2020;53.48
23/12/2020;260.92
24/12/2020;254.4
25/12/2020;244.32
26/12/2020;227.83
27/12/2020;221.11
28/12/2020;241.12
29/12/2020;209.98
30/12/2020;208.31
31/12/2020;226.16
